id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating,url
30936,Women,Apparel,Topwear,Kurtis,Orange,Spring,Ethnic,Fabindia Women Orange Kurti,313,273,3.5,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Tunics_05651b38ce330fc02d4693f91ec5be63_images.jpg
47058,Women,Apparel,Bottomwear,Salwar,Green,Summer,Ethnic,Shree Women Green & Blue Jodhpuri Salwar,2354,323,3.9,http://assets.myntassets.com/v1/images/style/properties/0c969367a16e333f5040f857bcbc0f27_images.jpg
29027,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,ADIDAS Men Chicago Bulls Red T-shirt,671,300,3.1,http://assets.myntassets.com/v1/images/style/properties/74cced60d94299d2d58f9806a4c09095_images.jpg
6985,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,s.Oliver Men's Denim Dstrct White T-shirt,1711,159,3.2,http://assets.myntassets.com/v1/images/style/properties/ea5023921baf3ea1c0e22f1189732fdb_images.jpg
54689,Women,Apparel,Apparel Set,Kurta Sets,Green,Summer,Ethnic,Shree Women Green and Blue Printed Patiala Kurta Set,2619,229,4.1,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Green-and-Sky-Blue-Patiala-Kurta-Set_5f0f7ff7011aecf0b2a1126fe358a3e6_images.jpg
7857,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Proline Men Black T-shirt,1212,160,2.7,http://assets.myntassets.com/v1/images/style/properties/5e0cc5204afdfc130ab3a2046031f068_images.jpg
22609,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,Casual,Nike Women Pink Sweatshirts,1395,43,3.4,http://assets.myntassets.com/v1/images/style/properties/8a01e637a3d5abbacc542bdd04bdef16_images.jpg
11619,Women,Apparel,Topwear,Kurtis,Beige,Summer,Ethnic,W Women Solid Beige Kurtis,836,229,3.9,http://assets.myntassets.com/v1/images/style/properties/0f1ba060ca75eea298e8a1e4bfdb83a1_images.jpg
33549,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Wrangler Men Benefica Checks Blue Shirt,2101,29,2.5,http://assets.myntassets.com/v1/images/style/properties/730d7f8c135c5bddbc871e8a033bdd17_images.jpg
36209,Boys,Apparel,Topwear,Jackets,Grey,Summer,Casual,Gini Jony Boys Grey Jacket,1606,368,2.5,http://assets.myntassets.com/v1/images/style/properties/7f098b0a65f0b568d64eef558ceb7b92_images.jpg
44629,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,Nike Men Black Running Track Pants,782,81,4.8,http://assets.myntassets.com/v1/images/style/properties/c6deecc8de0146fa6197e372f74bd28c_images.jpg
1992,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Sports,Puma Men's Heroes T-shirt,2966,178,2.2,http://assets.myntassets.com/v1/images/style/properties/0535ac0c91bcabfb4b528a8fcc5165f8_images.jpg
39241,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,Casual,Femella Women Blue Nightdress,1318,345,2.4,http://assets.myntassets.com/v1/images/style/properties/8a9fb8504900286733ce01e8cec04e1f_images.jpg
27149,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,Mark Taylor Men Striped Purple Shirt,2576,298,2.8,http://assets.myntassets.com/v1/images/style/properties/76b812bc6441bada1cfc929044ff17bc_images.jpg
19646,Women,Apparel,Topwear,Tops,Black,Fall,Casual,United Colors of Benetton Women Solid Black Top,2398,207,4.2,http://assets.myntassets.com/v1/images/style/properties/847f5b39d570c619fd44ac5abeba85e4_images.jpg
5956,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Highlander Men Blue Check Shirt,2019,151,4.6,http://assets.myntassets.com/v1/images/style/properties/5a4cfa2be5beb811a46069ec3cfecc72_images.jpg
4884,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,Levis Kids Girl's Darcy Purple Teens Kidswear,1550,42,2.2,http://assets.myntassets.com/v1/images/style/properties/30682bc49ab20d956e7a975f13702df9_images.jpg
31448,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,Nike Boys Running Blue Shorts,2446,364,4.7,http://assets.myntassets.com/v1/images/style/properties/7dba165ef226b0933f095623ed84b4ea_images.jpg
48480,Women,Apparel,Dress,Dresses,Black,Winter,Party,French Connection Women Black Dress,1004,228,2.9,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Black-Dress_65b08cc78545e065b424ccc5fb7da502_images.jpg
43068,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Nike Men Red Portugal Football T-shirt,1996,83,4.9,http://assets.myntassets.com/v1/images/style/properties/69a9b994912e2b897b63376cb72b8fbc_images.jpg
34906,Women,Apparel,Topwear,Dupatta,Rust,Summer,Ethnic,Fabindia Rust Kota Dupatta,2249,260,4.9,http://assets.myntassets.com/v1/images/style/properties/19912005554fc7289f64d9b978bbc5b8_images.jpg
28565,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Nike Men Air Bags Blue T-shirt,1985,40,3.7,http://assets.myntassets.com/v1/images/style/properties/dd6d5addda6109b44a82bf1c2493c761_images.jpg
8447,Women,Apparel,Topwear,Tops,Navy Blue,Fall,Casual,Jealous 21 Women Jealous Palila Purple Top Purple Tops,2561,108,4.5,http://assets.myntassets.com/v1/images/style/properties/de5c057ffae358a86702299297d135bf_images.jpg
49760,Women,Apparel,Bottomwear,Leggings,Green,Summer,Casual,Vishudh Green Leggings,1117,47,3.6,http://assets.myntassets.com/v1/images/style/properties/66789c43686bd8ba61be3c13a58b8be7_images.jpg
19010,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual,ADIDAS Originals Women F Sleek Trf Blue T-Shirt,1556,136,4.3,http://assets.myntassets.com/v1/images/style/properties/c68177eb71e7bccb32febb130daa625d_images.jpg
9595,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Scul Black Shirts,1380,35,2.2,http://assets.myntassets.com/v1/images/style/properties/1afa12cd80093a243dfb6f0eff63cc64_images.jpg
16058,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,Highlander Men Solid Khaki Trouser,2683,8,4.3,http://assets.myntassets.com/v1/images/style/properties/eb0490c6a9781c1512b891a69c844fc4_images.jpg
3893,Girls,Apparel,Topwear,Tshirts,Green,Summer,Casual,Disney Kids Girl's Green Minnie Top With Pink Bow Kidswear,2113,78,3.4,http://assets.myntassets.com/v1/images/style/properties/96d65a0c90b92186ce685a63663de85d_images.jpg
29685,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,Indigo Nation Men Charcoal Trousers,601,397,2.8,http://assets.myntassets.com/v1/images/style/properties/bb127f657f821b42ae438a6140da29de_images.jpg
28757,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Aurelia Women Green Kurta,1908,346,2.3,http://assets.myntassets.com/v1/images/style/properties/982ddbfd3699a8e8622adb6bc4fcc872_images.jpg
44843,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Puma Men White Lifestyle T-shirt,2868,416,4.6,http://assets.myntassets.com/v1/images/style/properties/37f3f3f4a1463aabc6613a5ab42f78fe_images.jpg
45991,Women,Apparel,Saree,Sarees,Pink,Summer,Ethnic,Fabindia Pink Mangalagiri Saree,768,416,2.3,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Pink-Mangalgiri-Sari_f37a61f6812f11b9d44757149379db5f_images.jpg
52926,Women,Apparel,Saree,Sarees,White,Summer,Ethnic,FNF Printed Seagreen Sari,2071,14,5.0,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Blue-Sari_61ef89936d9e543ad6a9a738a43158d1_images.jpg
5824,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,ADIDAS Men's Dude Green T-shirt,2985,83,3.3,http://assets.myntassets.com/v1/images/style/properties/9e438d4b05891f7fff40f7919b0fb121_images.jpg
53388,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Aurelia Women Green Kurta,2406,202,2.0,http://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Green-Kurta_f1454c7dc0935d91fd2a2152923627f6_images.jpg
5018,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,Levis Kids Boy's Aldon White Kidswear,2297,386,2.9,http://assets.myntassets.com/v1/images/style/properties/94150456b27802c58bcd60d87c106ed5_images.jpg
16318,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Peter England Men Printed Red TShirt,1523,413,2.3,http://assets.myntassets.com/v1/images/style/properties/1c34b1c9a3cfc6dc0dfdcdb5ab53dab1_images.jpg
34048,Boys,Apparel,Topwear,Shirts,White,Summer,Casual,Gini and Jony Boys White Shirt,2741,75,4.6,http://assets.myntassets.com/v1/images/style/properties/488819e45e39086f0127d430bfc66a38_images.jpg
54991,Women,Apparel,Topwear,Tops,Peach,Fall,Casual,Femella Women Peach Kaftan Top,666,134,2.8,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Peach-Kaftan-Top_343105ed6d4ce2bb0837276c7cf51b05_images.jpg
18282,Women,Apparel,Topwear,Kurtas,Multi,Fall,Ethnic,Aneri Women N.Masti Multi Kurta,255,193,2.4,http://assets.myntassets.com/v1/images/style/properties/15622fac9f422162a1aab66340fc502a_images.jpg
28625,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men Media Blue Polo T-shirt,2763,290,4.7,http://assets.myntassets.com/v1/images/style/properties/31175d1ff20549013eab2e60defcf69a_images.jpg
19162,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,United Colors of Benetton Men Solid Blue Tshirt,1354,283,2.2,http://assets.myntassets.com/v1/images/style/properties/d8ff9373a1e7e8765816a9a8680bf152_images.jpg
16916,Men,Apparel,Topwear,Sweaters,White,Fall,Casual,Spykar Men Stripes White Sweaters,2724,492,3.7,http://assets.myntassets.com/v1/images/style/properties/9843be4ee7816352565cba0ccf7b9b0f_images.jpg
43328,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,United Colors of Benetton Women Black T-shirt,473,275,4.4,http://assets.myntassets.com/v1/images/style/properties/c3eb4ec453b8909da6115655bd023149_images.jpg
13458,Women,Apparel,Topwear,Shirts,Black,Summer,Casual,United Colors of Benetton Women Solid Black Shirts,2608,190,5.0,http://assets.myntassets.com/v1/images/style/properties/662dfb5dd89f08f993db0de2bd6621c6_images.jpg
44931,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Jack & Jones Men Blue Jeans,2636,231,2.6,http://assets.myntassets.com/v1/images/style/properties/c16fdb37eb420daa7a1b9c56417afb81_images.jpg
52068,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Men Black Printed T-shirt,2406,489,4.1,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Black-T-shirt_699116110fd11c7abaf0e61f18321b9a_images.jpg
25906,Women,Apparel,Bottomwear,Leggings,Purple,Summer,Casual,Femella Women Wine Skinny Leggings,834,80,3.5,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Wine-Skinny-Leggings_312e7c0d3d21bea2af0bde7551697c6d_images.jpg
13800,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,Proline Mens Grey Sweatshirt,445,47,2.8,http://assets.myntassets.com/v1/images/style/properties/Proline-Mens-Solid-Grey-Sweatshirt_13efcc9c2f8cc122f3ec7304012bcdb3_images.jpg
9083,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,ADIDAS Women Ess Cuffed Pant Black Trackpant,661,34,2.9,http://assets.myntassets.com/v1/images/style/properties/339d709156822da24a50c2bcc8d841dd_images.jpg
27209,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Doodle Kids Boy Check Red Shirt,2632,242,4.6,http://assets.myntassets.com/v1/images/style/properties/33a6345f3101dca566f3993d26495d6c_images.jpg
7925,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Proline Men Navy Polo T-shirt,1819,361,2.9,http://assets.myntassets.com/v1/images/style/properties/8f2b39ff3c393d2bc601d3e4d563caa3_images.jpg
8151,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,Highlander Men Purple Checked Hadwin Slim Fit Shirt,1249,223,4.0,http://assets.myntassets.com/v1/images/style/properties/e6fb372458a1d48b384b0e4f1d630fda_images.jpg
11559,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,W Women Printed White Kurtas,2548,205,4.7,http://assets.myntassets.com/v1/images/style/properties/8e52438440063a0fd21f44630ce2d544_images.jpg
39333,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini & Jony Boys White T-shirt,397,430,4.9,http://assets.myntassets.com/v1/images/style/properties/bfc11f50c92643cc0c2e3f194a842198_images.jpg
50955,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,Lee Womens Blue Roxy Fit Jeans,1475,101,4.0,http://assets.myntassets.com/v1/images/style/properties/0623d18409f4205de51d2b839f42b2bf_images.jpg
19734,Women,Apparel,Topwear,Shirts,Black,Summer,Casual,United Colors of Benetton Women Solid Black Shirt,226,70,4.4,http://assets.myntassets.com/v1/images/style/properties/03d8805bba31b1706abe4d7a4178ef95_images.jpg
9077,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,Sports,ADIDAS Women Pink Track Pants,1189,273,4.3,http://assets.myntassets.com/v1/images/style/properties/b42b656aee65f20a16238a9a6db7851c_images.jpg
4768,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,ADIDAS Men's F50 ST CL White T-shirt,1369,274,2.2,http://assets.myntassets.com/v1/images/style/properties/53d20a76e3cfce9569057bcff83dc2ed_images.jpg
15931,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Regent Polo Club Men Solid Green Polo Tshirt,2212,482,4.7,http://assets.myntassets.com/v1/images/style/properties/8a1f210d15f7e6387fd971060b8b0d7f_images.jpg
1814,Men,Apparel,Topwear,Tshirts,Brown,Fall,Sports,Solognac Men Chocolate Brown  T-shirt,820,179,4.5,http://assets.myntassets.com/v1/images/style/properties/49e83ae321592864b9e4e2472fd1670c_images.jpg
5488,Men,Apparel,Topwear,Tshirts,Maroon,Summer,Casual,Mr.Men Men's Must Sleep Mulberry T-shirt,1655,378,3.3,http://assets.myntassets.com/v1/images/style/properties/76e562806918ac421f626efbec596237_images.jpg
30844,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Fabindia Women Printed Blue Kurta,2633,310,2.0,http://assets.myntassets.com/v1/images/style/properties/c9f8e95fea7035c788537530961059c4_images.jpg
26921,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Jealous 21 Women Black Top,2898,30,3.2,http://assets.myntassets.com/v1/images/style/properties/5b8a46e084332b7739d3ab2d829bb196_images.jpg
18612,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Puma Men Team SS Black Tshirts,1227,328,3.9,http://assets.myntassets.com/v1/images/style/properties/1cd8ac96effa4c1978246e22ac871abd_images.jpg
9245,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Blue Striped Shirt,1709,160,2.6,http://assets.myntassets.com/v1/images/style/properties/27a22cb30776e0c81dc7fe22667eaceb_images.jpg
8397,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,ADIDAS Men Adna 3s Shrt Kn Grey Shorts,793,447,2.8,http://assets.myntassets.com/v1/images/style/properties/0b6b5773b1d3fa8309e7542448ead5f9_images.jpg
12328,Men,Apparel,Topwear,Shirts,Blue,Winter,Formal,Genesis Blue Formal Shirt,216,170,3.6,http://assets.myntassets.com/v1/images/style/properties/fbb676a55381477569089973b085ee60_images.jpg
4902,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Levis Kids Girl's Denise Pink Teens Kidswear,2315,330,2.3,http://assets.myntassets.com/v1/images/style/properties/2c502ac06e53041653e56971ed7a99ac_images.jpg
58794,Men,Apparel,Topwear,Shirts,White,Fall,Smart Casual,Highlander Men White Striped Shirt,1154,411,4.9,http://assets.myntassets.com/v1/images/style/properties/Highlander-Men-Navy-Blue---Orange-Striped-Shirt_ab4e40fa9c25d2df0b5a4fa68a1f0cdd_images.jpg
10827,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Wrangler Men White Celebrate Indigo T-shirt,954,93,3.3,http://assets.myntassets.com/v1/images/style/properties/646680f23a869798ad94f49b35ca6760_images.jpg
59646,Women,Apparel,Saree,Sarees,Green,Fall,Ethnic,FNF Green Printed Evening Wear Sari,334,232,3.1,http://assets.myntassets.com/v1/images/style/properties/FNF-Green---Purple-Sari_a25e5647e02ced7b036d27fc207bb786_images.jpg
54965,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,Do u speak green Men Off White T-Shirt,904,130,3.1,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Off-White-T-Shirt_e60c1f5192deb9237ece8ac88a8c7f7f_images.jpg
18276,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,Aneri Women Tanvi White Kurta,2209,192,4.7,http://assets.myntassets.com/v1/images/style/properties/adfa009d4b12387c39afef9bebc0dae5_images.jpg
48506,Women,Apparel,Topwear,Tops,White,Summer,Casual,French Connection Women White Top,2858,331,3.2,http://assets.myntassets.com/v1/images/style/properties/eb45253662e70becfdfd94470618f1e5_images.jpg
9621,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Indigo Nation Men Checks Blue Shirts,383,249,4.1,http://assets.myntassets.com/v1/images/style/properties/853bf6e67e5e40201b7f3f183c3442f8_images.jpg
51619,Women,Apparel,Bottomwear,Jeggings,White,Fall,Casual,Kraus Jeans Women White Jeggings,575,172,2.7,http://assets.myntassets.com/v1/images/style/properties/ad318094fc8db73b1c34453e1f335575_images.jpg
3915,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Urban Yoga Men's Suryanamaskar Red T-shirt,2118,417,3.1,http://assets.myntassets.com/v1/images/style/properties/c087d1276505f48addbc81f8f645c6b4_images.jpg
23239,Women,Apparel,Topwear,Kurtas,Magenta,Fall,Ethnic,Aneri Women Diksha Magenta Kurta,877,381,4.4,http://assets.myntassets.com/v1/images/style/properties/12d08fabc34252b3b9c021c1a989b5a1_images.jpg
18878,Women,Apparel,Topwear,Shirts,Purple,Fall,Casual,Arrow Woman Fendy Purple Shirt,1274,348,4.4,http://assets.myntassets.com/v1/images/style/properties/43f27086f22ec7fd73d144f940cf819d_images.jpg
3129,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Inkfruit Men's Ahimsa Grey T-shirt,422,56,2.7,http://assets.myntassets.com/v1/images/style/properties/a5f03adc29432d1a7d535cfd3698bdd4_images.jpg
14689,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,Basics Men Mid Brown Trousers,461,152,4.2,http://assets.myntassets.com/v1/images/style/properties/a123366acc3383969d44b81766eb691a_images.jpg
34413,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Men Hawaii Black T-shirt,2000,170,5.0,http://assets.myntassets.com/v1/images/style/properties/91d706cf9f122344cf256387e62aff37_images.jpg
22576,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Highlander Men Purple Check Shirt,1630,108,2.8,http://assets.myntassets.com/v1/images/style/properties/b4366245d812e5738096730a56672b7d_images.jpg
7314,Women,Apparel,Topwear,Tops,Green,Summer,Casual,UCB Women's Racer Back Green Top,1896,215,4.4,http://assets.myntassets.com/v1/images/style/properties/8000658db2a88311bec8994b90e96287_images.jpg
13231,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,Palm Tree Kids Boys Washed Blue Shorts,559,420,3.1,http://assets.myntassets.com/v1/images/style/properties/c740e5fceee3481353537a9500eddb11_images.jpg
27004,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,Jealous 21 Women Washed Light Blue Jeggings,2964,137,2.1,http://assets.myntassets.com/v1/images/style/properties/d6f139265f4493b4a0ae5a1c68d76d29_images.jpg
31161,Boys,Apparel,Topwear,Blazers,Navy Blue,Summer,Casual,Gini and Jony Boys Printed Navy Blue Blazer,682,293,4.1,http://assets.myntassets.com/v1/images/style/properties/c21198c696447ba6153a935980eca26e_images.jpg
11566,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,W Women Printed White Kurtas,1654,338,4.3,http://assets.myntassets.com/v1/images/style/properties/0cdcd3b4c102d4c843c01b150ffffaa4_images.jpg
20221,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,Casual,Wrangler Men Rib Charcoal Sweater,2479,89,3.7,http://assets.myntassets.com/v1/images/style/properties/d3001cdb5783354fcf49cfebcbf4c442_images.jpg
14014,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,Nike Men Solid Off-White Polo Jerseys,2407,234,3.1,http://assets.myntassets.com/v1/images/style/properties/edf81f3d0f6b536a341cdeab2ba3850c_images.jpg
5443,Women,Apparel,Topwear,Tshirts,Orange,Summer,Casual,Nike Women's Striped Polo Orange T-shirt,1199,254,4.7,http://assets.myntassets.com/v1/images/style/properties/574424202dc18c5243a248bb762c750c_images.jpg
11754,Women,Apparel,Topwear,Shirts,Purple,Summer,Casual,Lee Women Printed Purple Shirt,2578,386,2.7,http://assets.myntassets.com/v1/images/style/properties/1bb8d0d2a5e8e60230aab3d74723a646_images.jpg
57141,Women,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,Elle Women Olive Trousers,200,453,2.5,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Olive-Trousers_bd77772e012197b4a2cbda332c43077b_images.jpg
5671,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Tantra Men's Autorikshaw White T-shirt,532,243,4.4,http://assets.myntassets.com/v1/images/style/properties/c14ee058205e28614914811c3480417c_images.jpg
9880,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Indigo Nation Men Club Poplin Black Shirts,1856,221,3.6,http://assets.myntassets.com/v1/images/style/properties/2358751783ca77839feb8762cc9d0599_images.jpg
