id,gender,mcat,scat,name,color,season,usage,brand,price,no of ratings,avg rating
2099,Men,Apparel,Topwear,Shirts,White,Winter,Casual,Lee Men Checks Dark Blue Shirt,1936,149,3.1
9471,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,John Miller Men Blue stripes Shirts,975,312,4.7
17852,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,Flying Machine Women Up Away White Tshirt,2822,121,3.2
26729,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Puma Men Sunbleach Black T-shirt,1013,267,3.6
3977,Women,Apparel,Topwear,Tops,Green,Summer,Casual,Jealous 21 Women Green Tunic Mirror Print Top,663,15,4.1
22389,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Mark Taylor Men White & Blue Striped Shirt,2846,5,3.2
11399,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,United Colors of Benetton Men Grey Sweatshirt,1566,426,3.4
59624,Women,Apparel,Saree,Sarees,Black,Fall,Ethnic,FNF Black & Red Collection For Wedding Sari,1030,367,2.1
11997,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Classic Polo Men Stripes Green Tshirts,1564,278,3.7
10845,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Wrangler Men Falcon Print Red T-Shirts,1255,108,3.9
4960,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Gini and Jony Boy's King Green White Brown Infant Kidswear,2377,132,4
38613,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Nike Men Printed Blur Face Black T-shirt,2127,259,4.7
9643,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Indigo Nation Men Checks Shirt Green Shirts,245,179,4
8791,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Indigo Nation Men Price catch Blue White Shirts,949,22,3.1
22987,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,2go Active Gear USA Men Grey Ted Shorts,938,359,3.2
23069,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual,Arrow Sport Men Black Check Sweater,553,376,2.8
54907,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Do u speak green Boys T-shirt,772,438,3.7
51449,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Tonga Women Yellow Top,1992,456,2.4
29553,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Classic Polo Men Green T-shirt,857,400,4.8
1876,Men,Apparel,Topwear,Tshirts,White,Winter,Casual,FIFA Mens Mexican Wave White T-shirt,2863,435,2.6
20288,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Chimp Men Printed Yellow Tshirt,2488,373,3.3
4538,Men,Apparel,Topwear,Tshirts,White,Winter,Casual,Classic Polo Men's White T-shirt with Dark Blue Stripes,606,119,4.1
51811,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,Casual,Bwitch White Nightdress,1747,467,4.7
48100,Women,Apparel,Topwear,Tops,Rust,Summer,Casual,French Connection Women Rust Top,2732,313,4
9227,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Plain Blue Shirts,271,109,2.7
13298,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,Gini and Jony Men Solid White Shorts,332,239,3.4
26943,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Jealous 21 Women Printed Yellow T-shirt,1051,102,3.8
30826,Women,Apparel,Bottomwear,Churidar,Navy Blue,Summer,Ethnic,Fabindia Women Navy Blue Mangalgiri Churidar,2875,357,4.8
27891,Women,Apparel,Topwear,Shirts,Purple,Summer,Formal,Scullers For Her Purple Striped Shirt,2436,27,3.1
19590,Women,Apparel,Topwear,Tops,White,Fall,Casual,United Colors of Benetton Women Printed White Top,2516,83,3.9
12178,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Basics Men Blue Slim Fit Checked Shirt,661,40,3.5
6861,Women,Apparel,Topwear,Tops,Cream,Summer,Casual,Forever New Women Golden Prints Cream Top,1962,97,3.6
30228,Men,Apparel,Topwear,Shirts,Black,Summer,Formal,John Miller Men Striped Black Shirt,409,64,2.5
12944,Men,Apparel,Topwear,Shirts,Yellow,Fall,Casual,Basics Men Yellow Slim Fit Striped Shirt,701,113,3
9829,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Little Miss Women Printed Blue T-shirt,221,377,2.7
56806,Women,Apparel,Topwear,Kurtis,Brown,Summer,Ethnic,Aneri Women Printed Brown Kurti,330,207,2.7
21168,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,s.Oliver Women Check Blue Top,1018,465,2.1
15701,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,Spykar Men Stripes Grey Sweaters,1619,300,3.1
4356,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,DC Comics Men's Comic Book Olive T-shirt,936,309,2.8
53114,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Myntra Men Grey T-shirt,1366,318,3.7
9449,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,John Miller Men white stripe Blue Shirts,559,62,2.4
26711,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Puma Men Graphic White T-shirt,1103,334,3.7
2293,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Nike Women Accuracy Pink T-shirt,1799,418,4.1
3341,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,ADIDAS Men's Mumbai Indians Graphic Blue T-shirt,1109,202,2.8
6633,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,UCB Men Ben Logo Chest Black Shirt,501,409,2.5
23051,Women,Apparel,Dress,Dresses,Navy Blue,Fall,Casual,Arrow Woman Navy Blue Printed Dress,1081,493,2.2
17264,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,U.S. Polo Assn. Men Stripes Limoges Polo Tshirt,1089,282,4.7
51471,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,Denizen Men Black Jeans,2077,262,3.7
4958,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Boy's King White Red Blue Infant Kidswear,2368,29,2.1
10041,Women,Apparel,Topwear,Tshirts,Brown,Fall,Sports,Nike Women Brown Polo T-shirt,528,392,2.1
24274,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Quiksilver Men Basic Navy Blue T-shirt,501,289,3.2
3725,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Lee  Women's Blue T-shirt,2748,369,4.6
42402,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Flying Machine Women Blue Denim Shorts,885,275,2.7
12372,Men,Apparel,Topwear,Shirts,Green,Fall,Formal,Reid & Taylor Men Check Green Shirts,2893,385,4.4
54567,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic,Sushilas Women Printed Maroon Kurta,2041,487,3.4
34482,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Van Heusen Woman Pink Top,467,317,2.3
6257,Women,Apparel,Topwear,Tshirts,Black,Winter,Casual,Lee Women's Olive Black T-shirt,468,468,3.9
14085,Men,Apparel,Topwear,Sweaters,White,Fall,Casual,Flying Machine Men Check White Sweaters,1548,83,4.2
53742,Women,Apparel,Bottomwear,Capris,Black,Summer,Casual,ADIDAS Women Black Capris,1553,486,4.4
37207,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,Casual,United Colors of Benetton Women Navy Blue Jeggings,1646,472,4.1
15157,Men,Apparel,Topwear,Tshirts,Orange,Fall,Casual,Arrow Sport Men Solid Orange Tshirts,1065,463,2.8
10425,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,United Colors of Benetton Men Checks Green Shirt,1970,397,3.4
24610,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Spykar Men White Shirt,1878,424,3.9
56230,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,Casual,SDL by Sweet Dreams Men Black Pyjama Set,432,95,4.2
38841,Women,Apparel,Dress,Dresses,Brown,Summer,Casual,Latin Quarters Women Brown Check Dress,2457,234,3.8
41889,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,Flying Machine Men Blue Slim Fit Mid-Rise Clean Look Jeans,782,46,2.2
21150,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,s.Oliver Men Check Blue Shirts,2659,90,4.3
37809,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,John Players Men Satin Stripes Blue Shirt,171,17,4.6
33495,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Doodle Kids Boy Striped Blue Shorts,2238,389,2.4
59876,Women,Apparel,Dress,Dresses,Multi,Fall,Casual,Femella Women Black Printed Dress,692,61,2.7
12140,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,Aurelia Women Solid Red Kurtas,481,102,4.3
3517,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Myntra Men's Not Tonight Ladies Yellow T-shirt,2622,36,4.2
30210,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,John Miller Men Purple Shirt,2939,16,3.5
13092,Men,Apparel,Topwear,Jackets,White,Fall,Casual,ADIDAS Men Bnce T-Top White Jackets,710,163,3.5
6859,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,Forever New Women Stripe Top Lace Peach Top,902,88,3
6065,Men,Apparel,Topwear,Shirts,Pink,Summer,Casual,UCB Men Striper Mandarin Collar Light Pink Shirt,2292,188,2.6
31104,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys Pack of 2 T-shirts,2296,322,3.9
8339,Boys,Apparel,Topwear,Tshirts,White,Fall,Casual,Doodle Boy's 77 Juniors League White Black Teen Kidswear,1809,436,4.5
12386,Men,Apparel,Topwear,Shirts,Red,Fall,Formal,Reid & Taylor Men Stripes Red Shirts,1883,89,4
13254,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Palm Tree Kids Boys Printed Navy Blue Tshirts,2201,189,3.8
43524,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,French Connection Women Black Legging,1214,403,2.6
2603,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,ADIDAS Men's Black T-shirt,925,418,4.9
31938,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,Ethnic,Mumbai Slang Women Printed Turquoise Blue Kurta,2577,463,2.6
34476,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Van Heusen Woman Printed Pink Top,1375,61,4.5
14071,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Flying Machine Men Stripes Grey Tshirts,2041,143,2.1
20244,Women,Apparel,Topwear,Tshirts,Peach,Fall,Casual,Wrangler Women Printed Peach T-shirt,722,35,2.8
5426,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,Ant Kids Boy's Black Cartoon Pop Kidswear,1837,466,4.6
44701,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Wills Lifestyle Women Pink Top,182,353,2.2
36321,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Mr.Men Boys A Lot Of Work Blue T-shirt,2383,302,3
21396,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Locomotive Men Navy Blue Printed T-shirt,1475,427,3.7
52456,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Winter,Casual,Red Rose White Printed Nightdress,1292,164,4.4
57124,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Elle Women Black Top,2142,460,2.5
59882,Women,Apparel,Topwear,Tops,Black,Fall,Casual,Femella Women Black Tube Top,2265,127,4
25504,Boys,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Doodle Kids Boys Soccer Blue T-Shirt,505,248,2.1
11731,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Lee Men Printed Grey Tshirts,2281,294,3.6
7143,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,Scullers For Her Women Light Work Blue Shirts,435,57,4.5
12988,Women,Apparel,Topwear,Sweaters,Black,Fall,Casual,United Colors Of Benetton Women Womenlight Winter Black Sweaters Black Sweaters,2260,479,3.3
46264,Women,Apparel,Topwear,Tunics,Black,Summer,Casual,109F Women Black Printed Kaftan Tunic,2816,27,3.8
16514,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Washed Blue Jeans,2732,138,3.9
8937,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,Scullers Men Scul Brown Trousers,2857,344,2.1
6091,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,UCB Women's Racerback Print Pink T-shirt,832,127,4.8
52032,Unisex,Apparel,Topwear,Rain Jacket,Red,Summer,,Just Natural Unisex Red Rain Jacket,1489,444,2.3
45085,Women,Apparel,Loungewear and Nightwear,Night suits,Lavender,Winter,Casual,Bwitch Lavender Orchid Pyjama Set,1583,98,2.5
36577,Men,Apparel,Topwear,Shirts,Brown,Summer,Casual,Provogue Men Brown Shirt,2763,96,3.6
58508,Women,Apparel,Topwear,Sweaters,Grey,Summer,Casual,Tonga Women Grey Sweater,170,21,4.1
14627,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,United Colors of Benetton Women Solid Grey Tops,2325,424,3.2
11355,Women,Apparel,Topwear,Tops,Black,Fall,Casual,United Colors Of Benetton Women Light Winter Black Tops,580,182,4.4
2055,Men,Apparel,Topwear,Tshirts,Grey,Winter,Casual,Lee Men's Sahara Storm Rider T-shirt,2374,372,3.5
13402,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,United Colors of Benetton Men Check Blue Shirts,1141,150,2.4
49648,Women,Apparel,Dress,Dresses,Cream,Summer,Casual,Mineral Cream & Purple Printed Dress,2792,85,5
34220,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Proline Red Polo T-shirt,2505,287,3.5
7527,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Nike Men's As T90 SS White Blue T-shirt,2837,459,2.1
22345,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,John Players Men Printed Blue T-Shirt,460,452,2.4
27405,Women,Apparel,Bottomwear,Capris,Black,Summer,Casual,Jockey Women Black Capris,1304,267,3.8
13630,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Black,Summer,Casual,Hanes Men Knitted Black Shorts,1533,470,3.9
2267,Women,Apparel,Topwear,Tshirts,Pink,Fall,Sports,Nike Pink Women T-shirt,525,175,5
34012,Girls,Apparel,Topwear,Tops,White,Summer,Casual,Palm Tree Girls Printed White Top,549,315,2.2
17290,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,Spykar Men's Solid Sweater,2545,425,3.1
51485,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,Denizen Men Black Trousers,2430,39,4.8
55819,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,Casual,SDL by Sweet Dreams Women Grey & Yellow Night Suit S11-3230,1071,60,4.7
4190,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Disney Kids Boy's Yellow Little Friends Kidswear,1380,204,3.1
36745,Girls,Apparel,Apparel Set,Clothing Set,Red,Summer,Casual,Little Miss Girls Sunshine Red Clothing Set,512,5,3.4
11167,Men,Apparel,Topwear,Shirts,Brown,Fall,Formal,John Miller Men Solid Brown Shirts,794,121,4.6
33237,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,Arrow Men Blue Striped Shirt,659,78,4.6
19597,Women,Apparel,Topwear,Tops,Magenta,Fall,Casual,United Colors of Benetton Women Printed Magenta Top,944,295,3.2
3528,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Women's I'm Smiling Because Black T-shirt,1000,311,2.6
6866,Women,Apparel,Bottomwear,Leggings,Black,Summer,Ethnic,Forever New Women Black Leggings,781,382,3.2
27298,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,Mother Earth Women Printed Green Kurta,549,414,4
12943,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Basics Men Blue Slim Fit Striped Shirt,2675,219,4.4
7188,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Jealous 21 Women Supper Skinny Zipped Medium Blue Jeans,1435,183,4.8
23638,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,DC Comics Men Green T-shirt,758,231,3.2
13891,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Nike Men Team India Blue Jersey,2751,125,4.9
14288,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,Classic Polo Men Stripes Maroon Tshirts,860,482,2.2
40158,Girls,Apparel,Topwear,Tops,Blue,Summer,Casual,Gini and Jony Girls Summer Up Blue Top,890,9,4.1
32578,Women,Apparel,Topwear,Tops,Black,Summer,Casual,ONLY Women Black Chiffon Top,234,292,4.9
1871,Men,Apparel,Topwear,Tshirts,White,Winter,Casual,FIFA Mens 1990 World Cup White T-shirt,2793,408,2.9
58395,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,Locomotive Men Purple Shirt,553,149,3.2
15168,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Arrow Sport Men Solid Green Polo Tshirts,766,464,3.5
54558,Women,Apparel,Topwear,Tunics,Blue,Summer,Casual,Global Desi Women Blue & Pink Tunic,2482,314,2.4
48107,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,French Connection Women Blue Top,369,46,4.2
26944,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,Jealous 21 Women Printed Red T-shirt,2572,399,4.7
6268,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Lee Women's Caroline Charcoal T-shirt,1413,252,4.6
27896,Women,Apparel,Topwear,Tops,Gold,Summer,Casual,Scullers For Her Gold & White Top,2081,48,3
30821,Women,Apparel,Bottomwear,Churidar,Beige,Summer,Ethnic,Fabindia Women Beige Mangalgiri Churidar,712,59,4
11990,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Classic Polo Men Stripes Red Tshirts,1941,339,3.1
59623,Women,Apparel,Saree,Sarees,Orange,Fall,Ethnic,FNF Light Orange Wedding Collection Sari,1156,222,3.7
53319,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Locomotive Men Navy Blue T-shirt,982,448,3.3
10842,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Wrangler Men Celebrate Polo Grey T-Shirt,1370,21,2.8
5089,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Wrangler Men's Dip Dyed Polo Purple T-shirt,1362,207,4.9
4967,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Gini and Jony Boy's Kaffle Yellow Kidswear,1829,490,3.8
38614,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Nike Men Blue T-shirt,462,257,3.5
9644,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Indigo Nation Men Checks Shirt Green Shirts,1005,312,3.3
8796,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Black White Check Shirt,2653,6,3
12729,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Timberland Men Printed Black Tshirts,904,72,2.9
54900,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,Do u speak green Men Beige T-shirt,299,424,2.8
16389,Men,Apparel,Topwear,Shirts,Maroon,Fall,Formal,Peter England Men Solid Maroon Shirt,2814,41,2.3
9476,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,John Miller Men Blue Check Shirt,245,19,4.8
29766,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Wrangler Men Checks Shirt,2200,343,4.3
3970,Women,Apparel,Topwear,Tops,Black,Summer,Casual,Jealous 21 Women Black Top With Sequins Top,462,227,3.3
24845,Men,Apparel,Topwear,Jackets,Beige,Summer,Casual,Wildcraft Men Wind Cheaters Beige Jacket,777,381,4.1
39732,Women,Apparel,Topwear,Tops,Peach,Summer,Casual,Arrow Woman Peach Top,1829,261,3.9
33208,Women,Apparel,Topwear,Tunics,Grey,Summer,Casual,Sepia Women Printed Grey Tunic,1363,328,3.1
5841,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,ADIDAS Men's M-5 Red T-shirt,2116,236,4.6
8762,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,Puma Women's Essential Workout Black Track Pant,2957,272,4.1
19335,Men,Apparel,Topwear,Jackets,White,Fall,Casual,United Colors of Benetton Men Solid White Jacket,730,464,4
28472,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,Urban Yoga Women Printed Purple Top,2781,238,4.7
55826,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,Casual,SDL by Sweet Dreams Women White Nightdress,2436,225,3.5
9482,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,John Miller Men Black white small check Shirts,1691,92,4.1
27608,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,Scullers Men Black Trousers,2748,218,3.8
19107,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,Campbell Men Pack of 3 Solid Tshirts,1652,130,3.6
8550,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Basics Men Plain Red Polo Tshirts,2328,249,2.1
2856,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Mr.Men Men's Mr.Happy Grey T-shirt,1588,17,2.5
28640,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,Nike Men Victor Woven Black Shorts,423,133,2.6
3984,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Mr.Men Men's Must Sleep Blue T-shirt,1790,292,3.7
25963,Women,Apparel,Topwear,Tunics,Purple,Summer,Casual,Femella Women Purple Tunic,1217,9,5
7940,Women,Apparel,Bottomwear,Capris,Grey,Fall,Sports,Puma Women Move Dance Grey Capri,1700,266,4.7
19563,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,United Colors of Benetton Men Solid Grey TShirt,2438,86,2.3
31309,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,W Women Green Kurta,2875,15,4.7
6892,Women,Apparel,Topwear,Tops,White,Summer,Casual,Forever New Women Ditsy Print White Top,1874,105,4.8
13865,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Scullers Men Check Green Shirts,777,52,3.8
40990,Girls,Apparel,Topwear,Tops,White,Summer,Casual,Palm Tree Girls Milan White Top,535,84,4.8
39164,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,Aneri Women Beige Kurta,2592,335,4.2
1885,Men,Apparel,Bottomwear,Shorts,Grey,Winter,Casual,FIFA Mens 1904 Heritage Shorts,831,361,3.6
5419,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,Ant Kids Boy's Musical Buzz Black Red Kidswear,395,40,5
38284,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Marvel Boys Green Printed T-shirt,1473,305,4.2
19751,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Levi's Men Solid Grey Tshirt,2422,62,2.2
16719,Men,Apparel,Topwear,Jackets,Black,Fall,Casual,Fila Men Solid Black Jacket,975,274,4.9
27862,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Scullers For Her Women Check Navy Blue Shirt,188,207,4
53774,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Puma Men White T-shirt,2064,414,4.1
10413,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,United Colors of Benetton Men Printed Grey Tshirts,1358,347,4.8
13296,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Gini and Jony Kids Boys Printed White Tshirts,2688,67,4.2
54551,Women,Apparel,Topwear,Tunics,Blue,Summer,Casual,Global Desi Women Blue Tunic,1275,404,4.7
9229,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Blue Striped Shirt,627,466,4.7
3713,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Lee Men Green Polo T-shirt,2887,120,4.2
12344,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Formal,Reid & Taylor Men Solid Beige Trousers,2027,373,4.5
30828,Women,Apparel,Bottomwear,Churidar,Rust,Summer,Ethnic,Fabindia Women Rust Mangalgiri Churidar,2167,241,3.1
12176,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Basics Men Green Slim Fit Checked Shirt,643,160,3.2
3521,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Myntra Men's Reaching The Moon Navy Blue T-shirt,735,272,4.7
23631,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,Batman Men Off White Printed T-shirt,2258,219,2.9
9827,Women,Apparel,Topwear,Tshirts,White,Fall,Casual,Little Miss Women Printed White T-shirt,2993,145,3.2
6053,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,UCB Men's Polo Neck With Badge Black T-shirt,1139,71,2.8
7181,Women,Apparel,Topwear,Tops,White,Fall,Casual,Jealous 21 Women Off White Flower Printed Top,2907,342,3.6
21166,Women,Apparel,Topwear,Tops,Black,Fall,Casual,s.Oliver Women Solid Black Top,2402,257,3.8
52494,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,Casual,Red Rose Women Pink Bath Robe,2318,472,2.5
56808,Women,Apparel,Topwear,Kurtis,Lavender,Summer,Ethnic,Aneri Women Lavender Kurti,469,201,2.4
32571,Women,Apparel,Topwear,Sweaters,Grey,Summer,Casual,ONLY Women Magenta & Grey Sweater,866,200,3.4
40151,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Boys United White T-shirt,1072,203,3.1
26727,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Puma Men Tech Black T-shirt,2674,467,2.8
31790,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Lee Women Dora Pink T-shirt,361,405,2.8
42262,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,John Players Men Blue Jeans,1002,440,4.9
2097,Men,Apparel,Topwear,Shirts,Blue,Winter,Casual,Lee Men Reversible Blue Shirt,2224,84,4.3
30642,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Nike Men Printed White T-shirt,965,71,3
