id,product,no of ratings,avg rating,price
34002,shirts femella women cream shirt apparel topwear casual women cream summer,280,2.6,2834
17280,tshirts us polo assn men red tshirt apparel topwear casual men red fall,204,2.6,477
3197,tshirts tantra mens reincarnation burgendy tshirt apparel topwear casual men maroon summer,17,3.9,1570
31742,blazers reid taylor men semi formal black blazer apparel topwear formal men black summer,256,3.4,1987
2045,tshirts adidas mens multi black tshirt apparel topwear sports men black fall,140,3,2174
13412,shirts united colors benetton men check blue shirts apparel topwear casual men blue summer,280,2.8,429
7537,track pants nike mens classic fresh grey track pant apparel bottomwear sports men grey summer,38,3.9,2004
22355,shirts john players men solid blue shirt apparel topwear casual men blue fall,60,2.6,2390
34230,tshirts proline men grey tshirt apparel topwear casual men grey summer,486,3.7,2417
58518,tops tonga women black red top apparel topwear casual women black summer,285,4.9,2442
14637,shirts probase men classic check white shirts apparel topwear casual men white fall,375,2.9,2319
45095,night suits bwitch silver pyjama set apparel loungewear nightwear casual women silver winter,14,4,1902
11345,jeans lee men elvira rinse black jeans apparel bottomwear casual men black fall,424,2.5,989
31326,kurtis aurelia women rust kurti apparel topwear ethnic women rust summer,343,3.8,1379
7153,tshirts scullers mens scul red white tshirt apparel topwear casual men red fall,191,2.3,2823
46274,tops f women multicoloured printed top apparel topwear casual women multi summer,278,4.1,1624
16504,jeans locomotive men washed blue jeans apparel bottomwear casual men blue fall,280,2.8,1504
52446,nightdress red rose red black nightdress apparel loungewear nightwear casual women red winter,131,4.4,2353
59892,shirts femella women blue shirt apparel topwear casual women blue fall,435,4,914
11721,shirts lee men check green shirts apparel topwear casual men green summer,330,2.9,443
57134,tops elle women printed white top apparel topwear casual women white summer,89,2.6,2434
40183,kurtis mumbai slang women floral pink kurti apparel topwear ethnic women pink summer,441,4.1,238
21386,tshirts manchester united men printed red tshirt apparel topwear casual men red fall,136,4.9,1262
14061,tshirts flying machine men printed purple tshirts apparel topwear casual men purple fall,169,4.2,2442
20254,tshirts wrangler men rust polo tshirt apparel topwear casual men rust fall,237,4.4,2107
5436,tshirts nike mens swoosh grey tshirt apparel topwear sports men grey summer,349,4.2,2270
39379,jeans peter england men navy blue party jeans apparel bottomwear casual men navy blue summer,310,3.4,2460
13244,shorts palm tree kids boys solid black shorts apparel bottomwear casual men black fall,290,4,815
43534,tops french connection women peach top apparel topwear casual women peach summer,270,4.7,809
28805,shirts denizen men check blue shirt apparel topwear casual men blue summer,34,4.9,2336
31114,capris gini jony boys washed blue length pants apparel bottomwear casual boys blue summer,142,3.1,2078
12150,kurtis aurelia women printed red kurtis apparel topwear ethnic women red fall,268,4.9,2921
26365,shirts arrow woman white shirt apparel topwear nan women white summer,27,3.3,1834
3507,shorts adidas mens cont black short apparel bottomwear sports men black fall,117,2.6,2944
9801,tops scullers women scullers top purple tops apparel topwear casual women purple fall,446,3.5,2178
46280,tunics f women multicoloured printed tunic apparel topwear casual women multi summer,244,2.8,1142
21140,tops soliver women blue top apparel topwear casual women blue fall,223,4.3,1217
4722,tshirts disney kids girls jeans purple teen kidswear apparel topwear casual girls purple summer,321,3.8,413
20092,kurtis diva women printed blue kurti apparel topwear ethnic women blue fall,412,4.9,1008
15147,shirts arrow sport men check yellow shirts apparel topwear casual men yellow fall,95,3.4,924
53752,shorts adidas men blue shorts apparel bottomwear casual men blue summer,370,2.2,2369
14095,tops flying machine women solid navy blue tops apparel topwear casual women navy blue fall,296,3.3,2547
10435,shirts flying machine men hs red shirts apparel topwear casual men red fall,365,2.2,1331
24600,shirts mark taylor men red striped shirt apparel topwear formal men red fall,278,2.7,252
54577,kurtas sushilas women printed brown kurta apparel topwear ethnic women brown summer,293,3.3,1481
3735,tshirts reebok men chennai super kings premium jersey apparel topwear sports men yellow fall,438,5,1214
26157,trousers john miller men black trousers apparel bottomwear formal men black summer,96,4.1,1695
6247,tshirts lee womens clara white tshirt apparel topwear casual women white summer,309,2.2,1654
34492,skirts van heusen woman black skirt apparel bottomwear formal women black summer,261,3.3,1402
10051,shirts puma men motorsport navy blue shirts apparel topwear casual men navy blue fall,200,2.6,2300
24264,shorts quiksilver men ocean walk reversible green shorts apparel bottomwear casual men green summer,173,4.3,550
4948,tshirts gini jony boys kanon white blue infant kidswear apparel topwear casual men white summer,350,2.4,1974
3351,tshirts myntra mens black letter equals white tshirt apparel topwear casual men white summer,427,4.3,2995
2283,tshirts nike men poly black tshirt apparel topwear sports men black spring,356,2.9,565
51461,tops tonga women grey black top apparel topwear casual women grey summer,168,3.3,2620
23041,trousers arrow men navy grey trousers apparel bottomwear formal men grey fall,402,4.3,2864
17274,tshirts us polo assn men stripes green polo tshirt apparel topwear casual men green fall,239,5,2822
12534,sweatshirts puma men printed grey sweatshirts apparel topwear casual men grey fall,380,3.2,1477
42244,tops sepia women grey top apparel topwear casual women grey summer,114,4,653
16194,sweaters puma men stripped sl grey sweater apparel topwear casual men grey fall,359,4.7,2262
5294,tshirts puma womens ess striped blue tshirt apparel topwear casual women blue summer,238,2.4,903
49651,tops mineral women red top apparel topwear casual women red summer,478,2.1,1159
34239,tshirts proline men white polo tshirt apparel topwear casual men white summer,54,3.1,1987
58511,shirts tonga women white shirt apparel topwear casual women white summer,247,4.1,1117
4189,tshirts disney kids boys red stripes little captain kidswear apparel topwear casual boys red summer,198,3.6,232
58723,tshirts puma men navy blue tshirt apparel topwear casual men navy blue summer,129,3.9,987
5867,tshirts adidas mens master shoe white tshirt apparel topwear casual men white summer,261,2.5,1253
31579,tshirts mark taylor men printed navy blue tshirt apparel topwear casual men navy blue summer,52,4.6,1022
17289,tshirts us polo assn men solid green polo tshirt apparel topwear casual men green fall,290,2.1,2225
28454,capris urban yoga women black capris apparel bottomwear sports women black summer,166,2.2,2362
55800,nightdress sdl sweet dreams women green nightdress apparel loungewear nightwear casual women white summer,137,4.1,319
14068,tshirts flying machine men solid navy blue polo tshirts apparel topwear casual men navy blue fall,285,3.1,2345
59295,shirts us polo assn men black shirt apparel topwear casual men black fall,147,4.4,2917
15986,shirts turtle check men yellow shirt apparel topwear casual men yellow fall,413,4.2,2982
8320,tshirts doodle boys route biker red teen kidswear apparel topwear casual boys red fall,43,4.8,727
26996,jeans jealous women washed black jeans apparel bottomwear casual women black summer,136,3.8,1265
6088,tshirts ucb womens rollup armhole blue tshirt apparel topwear casual women blue summer,104,3.7,231
39142,kurta sets aneri women blue white salwar suit apparel apparel set ethnic women blue summer,166,4.2,523
11728,tshirts lee men solid red tshirts apparel topwear casual men red summer,68,2.3,1496
1857,tshirts inkfruit mens life midnight tshirt apparel topwear casual men black summer,479,3.5,709
24609,shirts spykar men yellow shirt apparel topwear casual men yellow fall,385,2.7,2774
56229,night suits sdl sweet dreams men brown pyjama set apparel loungewear nightwear casual men black summer,316,2.2,1727
15972,shirts turtle check men maroon shirt apparel topwear casual men blue fall,446,3,1615
39384,jeans peter england men blue jeans apparel bottomwear casual men blue summer,485,4,906
19783,tshirts us polo assn men solid orange tshirt apparel topwear casual men orange winter,388,5,678
17619,leggings doodle girls lace bow white leggings apparel bottomwear casual girls white fall,384,4.1,897
30807,shirts fabindia men printed grey tussar shirt apparel topwear ethnic men grey summer,415,2.9,1093
12159,leggings aurelia women solid red leggings apparel bottomwear ethnic women red fall,182,2.7,1239
9808,shirts john miller men blue checks shirts apparel topwear formal men blue fall,53,3.6,1372
21149,shirts soliver men blue white checked shirt apparel topwear casual men blue fall,211,4,1751
41890,shorts flying machine men blue solid regular fit denim shorts apparel bottomwear casual men blue summer,221,2.5,1823
56827,jeans john players men blue jeans apparel bottomwear casual men blue summer,476,5,2891
37810,shirts john players men stripes pink shirt apparel topwear casual men pink summer,453,2.7,489
9450,shirts john miller men white blue shirt apparel topwear formal men white fall,392,3.9,2361
8582,waistcoat scullers men grey waistcoat apparel topwear casual men grey fall,406,3.1,531
28692,kurtas w women printed rust kurta apparel topwear ethnic women rust summer,358,3.1,776
3956,tops jealous women pink clever disguise top apparel topwear casual women pink summer,452,4.7,532
38400,tshirts adidas mumbai indians women blue match jersey apparel topwear sports women blue summer,53,4,821
10864,tshirts wrangler men true riders white tshirts apparel topwear casual men white fall,265,3.1,1908
4941,tshirts gini jony boys kane red white infant kidswear apparel topwear casual men red summer,136,5,2512
38632,tshirts nike men black tshirt apparel topwear casual men black summer,368,2.7,975
5893,tshirts puma womens heather purple tshirt apparel topwear casual women purple summer,463,2.1,2315
10058,tshirts puma men large logo tee black tshirts apparel topwear casual men black fall,115,4.2,1179
18235,tshirts manchester united men printed white tshirt apparel topwear casual men white fall,116,4,1967
9662,shirts indigo nation men reversible bling blue shirts apparel topwear casual men blue fall,119,2.4,1261
23874,tshirts adidas men green tshirt apparel topwear casual men green summer,69,3.8,2663
3358,tshirts myntra mens legend white tshirt apparel topwear casual men white summer,103,4.8,2233
54926,tshirts u speak green men beige tshirt apparel topwear casual men beige summer,326,2.8,354
